#meta  sampleObjType=ClassifiedHtSample moduleName=htMLsample
knownClassName|ID|curationState|studytype|experimenttype|modification_date|titleLength|descriptionLength|title|description
No|GSE31711|Not Applicable|Not Curated|transcription profiling by array|2021-09-25|58|339|s100a4 stromal cell from normal lung vs metastat lung|analysi of s100a4 stromal cell at the gene express level in physiolog set versus metastat set total rna was isol from fac sort s100a4 stromal cell from normal lung of s100a4 gfp transgen __mice compar to fac sort s100a4 stromal cell from metastat lung of __cell_lin __tumor bear s100a4 gfp transgen __mice s100a4 stromal cell total rna s100a4 stromal cell from metastat lung s100a4 stromal cell from normal lung metastat lung normal lung balb mus musculus
No|GSE31702|Not Applicable|Not Curated|transcription profiling by array|2021-09-25|51|887|cd4 cell gene express in b6 vs b6 sle1c2 __mice|sle1c is sublocus of the nzm2410 deriv sle1 major suscept locus we have previous shown that sle1c contribut to lupus pathogenesi by confer cd4 cell intrins hyperactiv and increas suscept to chronic graft versus host diseas cgvhd that map to the centromer portion of the locus in this studi we have refin the centromer sublocus to interv term sle1c2 recombin congen strain express sle1c2 exhibit cell intrins cd4 cell hyperactiv and cgvhd suscept similar to __mice with the parent sle1c we perform microarray analysi on cd4 cell to gain insight into the transcript program that regul the hyperactiv confer by sle1c2 cd4 cell cdna was prepar from spenocyt from __mice from each strain and b6 sle1c2 gene express was compar to b6 gene expres month cd4 cell femal total rna cd4 cell from b6 __mice cd4 cell from b6 sle1c2 __mice b6 b6 sle1c2 mus musculus cd4 cell were enrich from splenocyt use magnet bead negat select miltenyi
No|GSE30245|Not Applicable|Not Curated|transcription profiling by array|2021-09-25|74|1723|lincrna act in the circuitri control pluripot and differenti|while thousand of larg intergen non code rnas lincrna have been identifi in mammal few have been function character lead to debat about their biolog role to address this we perform loss of function studi on most lincrna express in __mice __escel __escel and character the effect on gene express here we show that __knockdown of lincrna have major consequ on gene express pattern compar to __knockdown of well known __escel regul notabl lincrna primarili affect gene express in tran we identifi dozen of lincrna whose __knockdown caus an exit from the pluripot state or upregul of lineag commit program we integr lincrna into the molecular circuitri of __escel and show that lincrna gene are regul by key transcript factor and that lincrna transcript physic bind to multipl chromatin regulatori protein to affect share gene express program togeth the result demonstr that lincrna have key role in the circuitri control __escel state we generat five lentivir base shrnas target each of the lincrna previous identifi in __escel these shrnas success target lincrna and reduc their express by an averag of compar to endogen level in __escel as posit control we generat shrnas target gene encod regulatori protein includ both transcript factor and chromatin factor gene that have been shown to play critic role in __escel regul we obtain valid hairpin against of these gene as negat control we perform independ infect with lentivirus contain differ shrnas with no known cellular target rna v6 shrna __knockdown of gfp shrna __knockdown of lacz shrna __knockdown of luciferas shrna __knockdown of nm_007622 shrna __knockdown of nm_007624 shrna __knockdown of nm_007690 shrna __knockdown of nm_007971 shrna __knockdown of nm_008452 shrna __knockdown of nm_008709 shrna __knockdown of nm_009066 shrna __knockdown of nm_009337 shrna __knockdown of nm_009556 shrna __knockdown of nm_009769 shrna __knockdown of nm_010066 shrna __knockdown of nm_010637 shrna __knockdown of nm_011304 shrna __knockdown of nm_011443 shrna __knockdown of nm_011486 shrna __knockdown of nm_011542 shrna __knockdown of nm_011640 shrna __knockdown of nm_011934 shrna __knockdown of nm_013633 shrna __knockdown of nm_013668 shrna __knockdown of nm_018877 shrna __knockdown of nm_019448 shrna __knockdown of nm_019458 shrna __knockdown of nm_019685 shrna __knockdown of nm_021513 shrna __knockdown of nm_021531 shrna __knockdown of nm_021876 shrna __knockdown of nm_021878 shrna __knockdown of nm_022724 shrna __knockdown of nm_026570 shrna __knockdown of nm_028610 shrna __knockdown of nm_029337 shrna __knockdown of nm_030241 shrna __knockdown of nm_145830 shrna __knockdown of nm_146176 shrna __knockdown of nm_172517 shrna __knockdown of nm_173441 shrna __knockdown of nm_199196 shrna __knockdown of nm_201396 shrna __knockdown of rfp shrna __knockdown of xm_132755 shrna __knockdown of linc1230 shrna __knockdown of linc1235 shrna __knockdown of linc1239 shrna __knockdown of linc1242 shrna __knockdown of linc1244 shrna __knockdown of linc1245 shrna __knockdown of linc1251 shrna __knockdown of linc1252 shrna __knockdown of linc1253 shrna __knockdown of linc1256 shrna __knockdown of linc1257 shrna __knockdown of linc1259 shrna __knockdown of linc1260 shrna __knockdown of linc1261 shrna __knockdown of linc1262 shrna __knockdown of linc1267 shrna __knockdown of linc1270 shrna __knockdown of linc1274 shrna __knockdown of linc1281 shrna __knockdown of linc1282 shrna __knockdown of linc1283 shrna __knockdown of linc1289 shrna __knockdown of linc1290 shrna __knockdown of linc1293 shrna __knockdown of linc1296 shrna __knockdown of linc1300 shrna __knockdown of linc1304 shrna __knockdown of linc1307 shrna __knockdown of linc1312 shrna __knockdown of linc1313 shrna __knockdown of linc1315 shrna __knockdown of linc1316 shrna __knockdown of linc1317 shrna __knockdown of linc1327 shrna __knockdown of linc1328 shrna __knockdown of linc1331 shrna __knockdown of linc1335 shrna __knockdown of linc1337 shrna __knockdown of linc1338 shrna __knockdown of linc1346 shrna __knockdown of linc1347 shrna __knockdown of linc1349 shrna __knockdown of linc1354 shrna __knockdown of linc1356 shrna __knockdown of linc1359 shrna __knockdown of linc1361 shrna __knockdown of linc1366 shrna __knockdown of linc1368 shrna __knockdown of linc1369 shrna __knockdown of linc1382 shrna __knockdown of linc1385 shrna __knockdown of linc1386 shrna __knockdown of linc1388 shrna __knockdown of linc1389 shrna __knockdown of linc1390 shrna __knockdown of linc1391 shrna __knockdown of linc1393 shrna __knockdown of linc1400 shrna __knockdown of linc1405 shrna __knockdown of linc1406 shrna __knockdown of linc1410 shrna __knockdown of linc1411 shrna __knockdown of linc1412 shrna __knockdown of linc1413 shrna __knockdown of linc1418 shrna __knockdown of linc1419 shrna __knockdown of linc1421 shrna __knockdown of linc1422 shrna __knockdown of linc1425 shrna __knockdown of linc1427 shrna __knockdown of linc1428 shrna __knockdown of linc1434 shrna __knockdown of linc1435 shrna __knockdown of linc1448 shrna __knockdown of linc1450 shrna __knockdown of linc1454 shrna __knockdown of linc1456 shrna __knockdown of linc1457 shrna __knockdown of linc1463 shrna __knockdown of linc1465 shrna __knockdown of linc1468 shrna __knockdown of linc1470 shrna __knockdown of linc1471 shrna __knockdown of linc1473 shrna __knockdown of linc1477 shrna __knockdown of linc1483 shrna __knockdown of linc1484 shrna __knockdown of linc1490 shrna __knockdown of linc1503 shrna __knockdown of linc1505 shrna __knockdown of linc1506 shrna __knockdown of linc1510 shrna __knockdown of linc1517 shrna __knockdown of linc1524 shrna __knockdown of linc1526 shrna __knockdown of linc1536 shrna __knockdown of linc1537 shrna __knockdown of linc1540 shrna __knockdown of linc1543 shrna __knockdown of linc1547 shrna __knockdown of linc1552 shrna __knockdown of linc1555 shrna __knockdown of linc1557 shrna __knockdown of linc1558 shrna __knockdown of linc1559 shrna __knockdown of linc1562 shrna __knockdown of linc1563 shrna __knockdown of linc1572 shrna __knockdown of linc1581 shrna __knockdown of linc1582 shrna __knockdown of linc1588 shrna __knockdown of linc1589 shrna __knockdown of linc1592 shrna __knockdown of linc1595 shrna __knockdown of linc1596 shrna __knockdown of linc1598 shrna __knockdown of linc1599 shrna __knockdown of linc1600 shrna __knockdown of linc1601 shrna __knockdown of linc1602 shrna __knockdown of linc1603 shrna __knockdown of linc1604 shrna __knockdown of linc1607 shrna __knockdown of linc1608 shrna __knockdown of linc1609 shrna __knockdown of linc1610 shrna __knockdown of linc1611 shrna __knockdown of linc1612 shrna __knockdown of linc1613 shrna __knockdown of linc1614 shrna __knockdown of linc1615 shrna __knockdown of linc1616 shrna __knockdown of linc1617 shrna __knockdown of linc1618 shrna __knockdown of linc1621 shrna __knockdown of linc1622 shrna __knockdown of linc1623 shrna __knockdown of linc1624 shrna __knockdown of linc1626 shrna __knockdown of linc1627 shrna __knockdown of linc1629 shrna __knockdown of linc1630 shrna __knockdown of linc1631 shrna __knockdown of linc1632 shrna __knockdown of linc1633 shrna __knockdown of linc1634 shrna __knockdown of linc1635 shrna __knockdown of plko total rna __escel shrna __treat day mus musculus cell were infect with of lentivir shrna stock and incub at for minut
No|GSE31622|Not Applicable|Not Curated|transcription profiling by array|2021-09-25|68|373|gene express data from __genotyp and klf3 __knockout __mice cd19 splenic cell|to investig the role of klf3 in lymphopoiesi cd19 cell were sort from the spleen of __genotyp and klf3 __knockout __mice molecular and cellular biolog follow rna extract gene express was compar in __genotyp and klf3 __knockout cd19 splenic cell use affymetrix microarray __genotyp and klf3 __knockout __mice were analys age between and week cd19 cell fvb nj klf3 __knockout __genotyp total rna klf3 __knockout splenic cd19 cell klf3 __genotyp splenic cd19 cell spleen mus musculus total cd19 splenic cell were posit sort use magnet activ cell sort miltenyi biotec
No|GSE9043|Not Applicable|Not Curated|transcription profiling by array|2021-09-25|15|824|dap12 microglia|polycyst lipomembran osteodysplasia with scleros leukoencephalopathi plosl is an inherit brain and bone diseas it manifest as dementia and bone fractur the plosl phenotyp is caus by loss of function __genotyp in one of the two gene encod the compon of the dap12 trem2 receptor complex the dap12 trem2 complex is express in cell of the myeloid lineag includ microglia in the central nervous system cns the molecular mechan produc the cns phenotyp of plosl remain larg unknown to gain insight into dysfunct cns pathway behind plosl we perform genom wide express analysi of dap12 tyrobp defici __mice microgli cell keyword __knockout respons transcript profil of three __genotyp and three dap12 defici primari microgli cultur were analyz c57bl6 dap12 defici c57bl6 __genotyp total rna __mice primari microglia __mice primari microgli cell mus musculus
No|GSE17745|Not Applicable|Not Curated|transcription profiling by array|2021-09-25|71|573|identif of gene regul by the rank ivvi motif in macrophag|identif of gene regul by rank rvvi motif in macrophag by gene express analysi of tnfr1 __genotyp r2 __genotyp bmms express chimer receptor consist of the extern domain of __mice tnfr1 link to the transmembran and intracellular domain of __mice rank __genotyp and nfr1 __genotyp r2 __genotyp bmms express chimer receptor consist of the extern domain of __mice tnfr1 link to the transmembran and intracellular domain of __mice rank bear inactiv __genotyp in the ivvi motif mu two group __genotyp mu and __genotyp __genotyp three replic rep1 rep2 and rep3 tnfr1 __genotyp r2 __genotyp bmms express chimer receptor consist of the extern domain of __mice tnfr1 link to the transmembran and intracellular domain of __mice rank tnfr1 __genotyp r2 __genotyp bmms express chimer receptor consist of the extern domain of __mice tnfr1 link to the transmembran and intracellular domain of __mice rank bear inactiv __genotyp in the ivvi motif total rna bone marrow macrophag c57bl mus musculus tnfr1 __genotyp r2 __genotyp bmms express chimer receptor consist of the extern domain of __mice tnfr1 link to the transmembran and intracellular domain of __mice rank __genotyp or tnfr1 __genotyp r2 __genotyp bmms express chimer receptor consist of the extern domain of __mice tnfr1 link to the transmembran and intracellular domain of __mice rank bear inactiv __genotyp in the ivvi motif mu were cultur in six mm tissu cultur dish with mem contain heat inactiv fbs and __treat with csf ml and tnf ml for hour total rna was isol from the six dish and pool the rna sampl prepar was repeat independ two more time three set of total rna sampl prepar from three independ assay were subject to microarray analysi use __mice genom array at the uab microarray share facil
No|GSE31461|Not Applicable|Not Curated|transcription profiling by array|2021-09-25|85|614|global gene express profil of __mice __escel episc chir xav and episc fgf2 activin|the requir for self renew differ between episc and __escel and the under mechan is larg unknown here we show that __mice episc can be effici deriv and robust propag even from singl cell use two small molecul inhibitor chir99021 and xav939 the whole genom microarray analys is perform to confirm the ident of episc maintain in chir xav by compar the express profil in episc chir xav to those in __escel maintain in and episc maintain in fgf2 activin total rna from __escel episc chir xav and episc fgf2 activin were extract for microarray analisi total rna __escel maintain in condit epiblast stem cell maintain in chir xav condit epiblast stem cell maintain in fgf2 activin condit cd1 mus musculus __mice __escel chir99021 pd0325901 xav939 sigma fgf2 ml activin ml
No|GSE19102|Not Applicable|Not Curated|transcription profiling by array|2021-09-25|66|1648|srt1720 extend healthspan and lifespan in diet induc obes __mice|activ of sirt1 the mammalian homolog of an nad depend deacetylas known to modul lifespan in lower organ is thought to hold promis as strategi for delay age in mammal srt1720 novel compound develop as specif and potent activ of sirt1 has shown promis effect to glucos homeostasi in short term studi of rat and __mice here we show srt1720 extend both mean and maximum lifespan of __mice fed high fat diet and has concret benefit to health includ reduc liver steatosi and increas insulin sensit and locomotor activ gene express profil and marker of inflamm and apoptosi were also restor to level more reflect of standard diet control furthermor the benefit incur by srt1720 occur in the absenc of ani observ toxic the current find provid hope that safe and effect __treat may be develop to mitig __mouse_ag relat diseas and enhanc lifespan in human male c57bl __mice obtain at week of __mouse_ag were maintain on standard purifi __mice diet ain until week of __mouse_ag prior to the start of the experi begin at week of __mouse_ag the sd group was fed standard ain diet for the durat of the studi three separ group were place on high fat diet hfd ain modifi by the addit of hydrogen coconut oil to provid of calori from fat or hfd kg bodi weight srt1720 hfd or kg bodi weight srt1720 hfd and remain on those diet throughout the studi all __mice were fed ad libitum food intak and bodi weight were measur biweek for the durat of the studi total rna mus musculus liver tissu c57bl gender male tissu liver __mouse_ag mus musculus start at week of __mouse_ag fed high fat diet hfd start at week of __mouse_ag fed high fat diet plus kg srt1720 hfd start at week of __mouse_ag fed high fat diet plus100mg kg srt1720 hfd start at week of __mouse_ag fed standard ain dirt sd
No|GSE31082|Not Applicable|Not Curated|transcription profiling by array|2021-09-25|45|1363|gene express analysi of thymocyt subset|__mice thymocyt can be classifi into four major subset base on express of cd4 and cd8 co receptor cd4 cd8 doubl negat dn cell becom cd4 cd8 doubl posit dp cell follow product cell receptor tcr beta chain rearrang small proport of dp cell are select through interact of clonal tcralpha beta and mhc self peptid complex express on thymic stromal cell dp cell express mhc class restrict tcr becom cd4 cd8 cell which will final differenti into cytotox cell while mhc class ii restrict select generat cd4 cd8 helper lineag cell we use microarray to identifi gene import for thymocyt differenti and lineag determin by profil gene express in differ thymocyt subset __mice thymocyt were divid into four subset base on cd4 cd8a and tcrb express and purifi by flw cytometri fac purifi dn cd4 cd8a tcrb dp cd4 cd8a cd4sp cd4 cd8a tcrbhi and cd8sp cd4 cd8a tcrbhi popul were lyse in trizol and provid to the genom core facil of the memori sloan ketter cancer center mskcc for qualiti control quantif revers transcript label and hybrid to moe430a microarray chip affymetrix array were scan per the manufactur specif for the affymetrix moe430v2 chip cd4 cd8 thymocyt cd4 cd8 tcrb hi thymocyt cd4 cd8 tcrb hi thymocyt cd4 cd8 tcrb thymocyt total rna cd4 cd8 thymocyt cd4 cd8 tcrb hi thymocyt cd4 cd8 tcrb hi thymocyt cd4 cd8 tcrb thymocyt c57bl mus musculus cell were __untreat
No|GSE30745|Not Applicable|Not Curated|transcription profiling by array|2021-09-25|106|1707|express data from __mice acut myeloid __tumor aml cell follow shrna mediat suppress of myb|use an integr approach combin tet off condit aml __mice model global express profil follow suppress of the drive mll af9 oncogen and new tet on condit shrna express system we have identifi myb as critic mediat of addict to mll af9 suppress of myb in establish aml in vivo termin aberr self renew and trigger termin myeloid differenti program that precis phenocopi the effect of suppress mll af9 remark suppress myb effect erad aggress and chemotherapi resist aml to further investig myb depend transcript program involv in mediat aberr self renew in __tumor we global survey gene express chang follow acut shrna induc suppress of myb in an establish tet on compet model of mll af9 nrasg12d induc aml to enabl regulat suppress of myb in aml we retrovir transduc establish tet on compet mll af9 nrasg12d induc aml cell with trmpv neo vector zuber et al natur biotech harbor shrnas target myb shmyb and shmyb control shrna target renilla luciferas shren or an empti mir30 cassett of the recipi clone vector rec follow drug select shrna express was induc by doxycyclin __treat and total rna was isol from sort shrna express venus dsred __tumor cell after day of dox __treat and subject to affymetrix microarray express analysi express profil follow express of two independ myb shrnas were compar to those observ after induct in shren and rec express control sampl each in biolog replic __mice aml __cell_lin c57bl empti vector luciferas shmyb shmyb total rna trmpv neo rec vector express mll af9 nrasg12d aml cell dox sort trmpv neo rec vector express mll af9 nrasg12d aml cell dox sort trmpv neo shmyb express mll af9 nrasg12d aml cell dox sort trmpv neo shmyb express mll af9 nrasg12d aml cell dox sort trmpv neo shren express mll af9 nrasg12d aml cell dox sort mus musculus shrna express was induc by doxycyclin __treat ug ml for day
No|GSE26559|Not Applicable|Not Curated|transcription profiling by array|2021-09-25|164|1635|express data from tcf1 defici and tcf1 __genotyp cultur bone marrow lymphoid prime progenitor after four day on notch ligand express stroma op9 dl4|tcf1 is necessari for optim lineag develop tcf1 defici progenitor fail to initi the lineag program in vitro and develop is sever defect in vivo we use microarray to assess the over global gene express differ from tcf1 __genotyp and defici lymphoid bias progenitor cultur on notch ligand express stroma to determin if tcf1 defici progenitor are abl to intiat the lineag specif program abstract of manuscript the thymus impos the cell fate on incom multipot progenitor but the molecular mechan are poor understood we show that transcript factor tcf1 initi lineag specif gene express tcf1 is downstream of notch1 signal and express in earli cell progenitor progenitor defici for tcf1 are unabl to initi normal lineag specif convers ectop express of tcf1 in hematopoiet progenitor is suffici to induc express of lineag specif gene in vitro thus our studi identifi tcf1 as critic involv in the establish cell ident tcf1 __genotyp and defici bone marrow lymphoid prime progenitor lmpps lineag marker sca kit flt3high were harvest in triplic and seed onto op9 dl4 express stroma for day upon which high pure lineag negat and thy1 cd25 cell were cell sort for express analysi the lineag negat popul repres three seper __mice from each genotyp and the thy1 cd25 lineag popul repres two replic from the tcf1 __genotyp group no thy1 cd25 lineag cell develop from tcf1 defici progentior lineag negat cell mac1 gr1 thy1 cd25 lineag cell thy1 cd25 total rna __mice bone marrow tcf7 __genotyp __mice were generat by clever and backcross approxim generat and was maintain at that mix background tcf7 __genotyp __mice were generat by clever and backcross approxim generat and was maintain at that mix background mus musculus bone marrow
No|GSE31148|Not Applicable|Not Curated|transcription profiling by array|2021-09-25|59|1117|express data from control or ccr4b cnot6l deplet cell|the stabil of mrna influenc the abund of cellular transcript and protein deadenylas play critic role in mrna turnov and thus are import for the regul of arious biolog event here we report the identif and character of ccr4b cnot6l which is homolog to yeast ccr4 mrna deadenylas we compar the express profil of the cellular gene between control and ccr4b cnot6l deplet cell by microarray analysi total rnas were extract from control or ccr4b deplet cell follow the isol of rna all subsequ technic procedur includ qualiti control of rna label hybrid and scan of the array were perform in bio matrix research inc cdna and biotinlabel crna was synthes accord to protocol for affymetrix array analysi biotin label crnas were hybrid to the genechip __mice genom array affymetrix santa clara ca to determin the averag differ for each probe set chang were calcul by global normal method use affymetrix gcos genechipoper softwar softwar __cell_lin cell ccr4b rnai control rnai total rna ccr4b deplet __cell_lin cell control deplet __cell_lin cell mus musculus shrna express retrovirus infect
No|GSE22656|Not Applicable|Not Curated|transcription profiling by array|2021-09-25|101|458|express data from cd71 cell from the bone marrow of __genotyp cd70tg ifng __genotyp and cd70tg ifng __genotyp __mice|cd70tg __mice are model for steril chronic immun activ and develop anemia of inflamm which is depend on the product of ifng by effector cd4 and cd8 cell we use microarray to identifi ifng depend differenti express gene that could account for the erythropoiet defect cd71 cell were mac enrich from the bone marrow of __genotyp cd70tg ifng __genotyp and cd70tg ifng __genotyp male __mice of week of __mouse_ag __mice per genotyp group cd71 cell mac enrich cd70tg cd70tg ifng __genotyp ifng __genotyp __genotyp total rna cd71 bone marrow cell from cd70tg clone f13 __mice cd71 bone marrow cell from cd70tg clone f13 __mice cd71 bone marrow cell from cd70tg clone f13 __mice cd71 bone marrow cell from cd70tg ifng __genotyp __mice cd71 bone marrow cell from cd70tg ifng __genotyp __mice cd71 bone marrow cell from cd70tg ifng __genotyp __mice cd71 bone marrow cell from ifng __genotyp __mice cd71 bone marrow cell from ifng __genotyp __mice cd71 bone marrow cell from ifng __genotyp __mice cd71 bone marrow cell from __genotyp __mice cd71 bone marrow cell from __genotyp __mice cd71 bone marrow cell from __genotyp __mice c57bl mus musculus bone marrow singl cell suspens from bone marrow were obtain by crush the bone of the hindleg and filter the suspens through cell strainer cd71 cell were mac enrich from the bone marrow of __genotyp cd70tg ifng __genotyp and cd70tg ifng __genotyp __mice by label with biotin conjug cd71 antibodi ebiosci and use streptavidin conjug microbead miltenyi biotech
No|GSE29572|Not Applicable|Not Curated|transcription profiling by array|2021-09-25|83|1669|differenti effect of krill oil and fish oil on the hepat transcriptom in __mice|dietari supplement with polyunsatur fatti acid pufa specif the fatti acid docosahexaeno acid dha and eicosapentaeno acid epa is known to have benefici health effect includ improv in glucos and lipid homeostasi and modul of inflamm to evalu the efficaci of two differ sourc of pufa we perform gene express profil in the liver of __mice fed diet supplement with either fish oil or krill oil we found that pufa supplement deriv from phospholipid krill fraction krill oil downregul the activ of pathway involv in hepat glucos product as well as lipid and cholesterol synthesi the data also suggest that krill oil supplement increas the activ of the mitochondri respiratori chain surpris an equimolar dose of epa and dha deriv from fish oil modul fewer pathway than krill oil supplement diet and did not modul key metabol pathway regul by krill oil includ glucos metabol lipid metabol and the mitochondri respiratori chain moreov fish oil upregul the cholesterol synthesi pathway which was the opposit effect of krill supplement neither diet elicit chang in plasma level of lipid glucos or insulin probabl becaus the __mice use in this studi were young and were fed low fat diet further studi of krill oil supplement use anim model of metabol disord and or diet with higher level of fat may be requir to observ these effect twenti one microarray three diet co fo __knockout seven __mice per diet one microarray per __mice male total rna liver control rep1 liver control rep2 liver control rep3 liver control rep4 liver control rep5 liver control rep6 liver control rep7 liver fishoil rep1 liver fishoil rep2 liver fishoil rep3 liver fishoil rep4 liver fishoil rep5 liver fishoil rep6 liver fishoil rep7 liver krilloil rep1 liver krilloil rep2 liver krilloil rep3 liver krilloil rep4 liver krilloil rep5 liver krilloil rep6 liver krilloil rep7 cba mus musculus male cba __mice were purchas from jackson laboratori at six week of __mouse_ag and were individu hous and fed kcal week of diet base on the ain93m formul reev start at two month of __mouse_ag __mice were maintain on the control diet or were fed one of the follow two test diet __mice per group supplement with fish oil fo cholesterol reduc fish oil gc rieber oil as kristiansund norway or supplement with superbatm krill oil __knockout aker biomarin asa norway both test diet were base on modif of the control diet and were formul by substitut the soybean oil in the control diet with either fish oil or krill oil fish and krill oil diet did not differ consider in the total amount of pufa as the content of epa and dha in the diet were fish oil diet and krill oil diet all diet were formul by bio serv frenchtown nj usa
No|GSE30688|Not Applicable|Not Curated|transcription profiling by array|2021-09-25|114|1989|gene express profil of __mice sentinel lymph node slns in xenotranspl and non __tumor bear cb17 scid|cutan __tumor first metastas into sentinel lymph node that control the lymphat drain from the area of the primari __tumor this observ is use clinic for __tumor patient with primari __tumor thicker than __tumor stage t2a for these patient sentinel lymph node biopsi has becom an import and routin perform diagnost procedur the import of sentinel node analysi is reflect by signific better prognosi of __tumor patient with __tumor free sentinel node compar to patient with metastat sentinel node although intens studi not much is known about mechan respons for the develop of __tumor metastasi to analyz gene express in __mice slns of m24met __tumor bear anim as compar to __tumor free control anim slns were taken at differ time point and analyz for the presenc of human m24met to classifi slns into control negat macro metastat sln after categor slns were subject to microarray analysi to analyz gene express in __mice slns of human m24met __tumor bear anim as compar to __tumor free control anim slns were taken at differ time point and analyz for the presenc of human m24met to classifi slns into control negat macro metastat sln briefli explant slns were store in rna later ambion austin tx and dna as well as rna was extract use allprep dna rna mini kit and rneasi micro kit qiagen valencia ca accord to manufactur instruct to detect human cell in __mice slns we use polymeras chain reaction method for the detect of human specif bp fragment of the alpha satellit dna on human chromosom for analysi of gene express rna from control sln from __tumor free anim control rna from __tumor negat sln negat and rna from macro metastat sln posit from __tumor bear anim was use to analyz gene express on __mice genom array affymetrix santa clara ca total rna axillari lymph node control from non __tumor bear scid __mice __tumor negat axillari sentinel lymph node from m24met __tumor bear scid __mice __tumor posit axillari sentinel lymph node from m24met __tumor bear scid __mice cb17 scid scid scid __mice mus musculus axillari lymph node negat axillari lymph node posit axillari lymph node no yes
No|GSE30642|Not Applicable|Not Curated|transcription profiling by array|2021-09-25|76|313|__mice macrophag cell control vs burkholderia pseudomallei infect cell|transcript profil of __mice macrophag cell compar control __untreat cell with macrophag cell infect with burkeholderia pseudomallei goal was to determin the effect of bacteri infect on global macrophag gene express two condit experi macrophag vs infect macrophag cell macrophag burkeholderia pseudomallei uninfect total rna __mice macrophag cell total rna from pool __mice cell label with cyanin green mus musculus infect cell with burkeholderia pseudomallei for
No|GSE29962|Not Applicable|Not Curated|transcription profiling by array|2021-09-25|64|705|nutrient depend growth of __cell_lin and __cell_lin ras __cell_lin|express profil of normal __cell_lin and transform __cell_lin ras __cell_lin grown for hour in optim glucos avail mm glucos or low glucos avail mm low glucos induc apoptosi in transform cell as compar to normal one we perform genom wide analysi by use affymetrix genechip oligonucleotid microarray to identifi those gene whose express level are modul by glucos avail in __cell_lin and __cell_lin ras __cell_lin the cell to be use for the transcript analysi were collect at from the initi seed time correspond to the chang of medium or mm glucos indic as t0 and then at and upon medium chang __cell_lin __cell_lin ras glucos glucos total rna __cell_lin ras t24h __cell_lin ras t48h __cell_lin ras t72h __cell_lin ras t0h __cell_lin ras t24h __cell_lin ras t48h __cell_lin ras t72h __cell_lin t24h __cell_lin t48h __cell_lin t72h __cell_lin t0h __cell_lin t24h __cell_lin t48h __cell_lin t72h __cell_lin t0h mus musculus hour hour hour hour the cell were grown in medium with mm glutamin and two differ glucos concentr and mm
No|GSE30428|Not Applicable|Not Curated|transcription profiling by array|2021-09-25|99|1591|identif of right heart enrich gene in __mice model of chronic outflow tract obstruct|the right ventricl rv differ in sever aspect from the left ventricl lv includ it embryon origin physiolog role and anatom design in contrast to lv hypertrophi littl is known about the molecular circuit which are activ upon rv hypertrophi rvh we establish high reproduc model of rvh in __mice use pulmonari arteri clip pac which avoid detriment rv pressur overload and thus allow long term surviv of oper __mice magnet reson imag reveal pathognomon chang with strike similar to human congenit heart diseas or pulmonari arteri hypertens patient compar microarray base transcriptom analysi of right and left ventricular remodel identifi distinct transcript respons to pressur induc hypertrophi of either ventricl which were main character by stronger transcript respons of the rv compar to the lv myocardium hierarch cluster analysi reveal rv and lv specif pattern of gene activ after induct of hypertrophi howev we did not find evid for qualit distinct regulatori pathway in rv compar to lv data mine of near three thousand rv enrich gene under pac disclos novel potenti co regul of long term rv remodel and hypertrophi we reason that specif inhibitori mechan in rv restrict excess myocardi hypertrophi and therebi contribut to it vulner to pressur overload altern splice and gene express analysi dure develop of the heart and cardiomyoyt differenti week week week male total rna transaort constrict left ventricle_3wk pulmonari arteri clip right ventricle_1wk pulmonari arteri clip right ventricle_3wk pulmonari arteri clip right ventricle_6wk sham left ventricle_3wk sham right ventricle_3wk c57bl mus musculus left ventricl right ventricl heart model of pressur induc remodel of rv and lv weck haemoclip were close around pa or the aorta respect
